1749700500000,107902.25,107920.6,107820,107881.37
1749700800000,107858.3,107928.65,107800,107904.45
1749701100000,107896.51,107953.23,107790,107912.29
1749701400000,107912.29,107912.29,107660,107753.6
1749701700000,107753.6,107817.31,107550,107631.98
1749702000000,107631.98,107631.98,107320,107530.76
1749702300000,107530.76,107674,107450,107631.54
1749702600000,107601.8,107694.15,107560,107627.58
1749702900000,107627.57,107686.08,107540,107651.03
1749703200000,107643.8,107643.8,107520,107601.8
1749703500000,107605.35,107771,107560,107746.71
1749703800000,107746.72,107790,107630,107652.7
1749704100000,107765.6,107795.3,107652.6,107787.66
1749704400000,107740.3,107782.09,107560,107618.01
1749704700000,107618.01,107724.74,107550,107645
1749705000000,107644.99,107746.8,107570,107738.72
1749705300000,107737.19,107835.68,107660,107820.36
1749705600000,107820.36,107951.88,107740,107934.03
1749705900000,107934.03,107934.03,107820,107871.62
1749706200000,107932.2,107932.2,107720,107814.56
1749706500000,107814.56,107904.81,107760,107824.1
1749706800000,107820.33,107858,107630,107687.79
1749707100000,107682.4,107746.8,107630,107732.73
1749707400000,107730.98,107762.78,107650,107741.85
1749707700000,107740.86,107795.28,107690,107767.88
1749708000000,107772.15,107820.14,107670,107742.37
1749708300000,107742.37,107806.7,107650,107776.16
1749708600000,107783.28,107789.4,107690,107761.19
1749708900000,107761.19,107785,107620,107731.18
1749709200000,107731.17,107867.3,107650,107807.4
1749709500000,107785,107836.73,107710,107750
1749709800000,107802.1,107944.87,107750,107931.92
1749710100000,107931.91,107969.14,107820,107860
1749710400000,107933.65,108016.44,107860,107985.01
1749710700000,107985.04,107996.4,107860,107920.08
1749711000000,107920.08,107970.95,107860,107923.2
1749711300000,107919.9,107949.21,107880,107931.25
1749711600000,107931.25,107986.73,107880,107960.72
1749711900000,107960.72,107992.3,107810,107940.61
1749712200000,107940.61,107950.5,107840,107883.6
1749712500000,107880.16,107950.4,107800,107866.39
1749712800000,107866.39,107904.6,107810,107829.61
1749713100000,107829.61,107898.4,107660,107750.1
1749713400000,107682.89,107750.1,107600,107717.14
1749713700000,107717.15,107724.57,107570,107590.86
1749714000000,107590.85,107672.6,107430,107606.59
1749714300000,107550,107698.95,107500,107666.01
1749714600000,107666,107694.15,107560,107568.48
1749714900000,107651.6,107709.43,107510,107637.67
1749715200000,107637.67,107720.43,107502.5,107521
1749715500000,107521,107548.88,107430,107534.42
1749715800000,107500.6,107777.31,107470,107749.77
1749716100000,107749.76,107778.37,107600,107739.44
1749716400000,107739.44,107850,107700,107841.29
1749716700000,107832.3,107882.59,107780,107822.92
1749717000000,107831.15,107871.58,107780,107806.05
1749717300000,107805.61,107829.9,107710,107738.73
1749717600000,107738.73,107810,107710,107739.67
1749717900000,107739.67,107800.3,107656.42,107736.72
1749718200000,107738.13,107792.6,107720.58,107758.03
1749718500000,107759.74,107770.21,107710,107749.74
1749718800000,107766.6,107803.35,107680,107682.17
1749719100000,107682.16,107732.5,107632.3,107692.57
1749719400000,107692.57,107703.52,107630,107653.37
1749719700000,107653.36,107698.16,107590,107641.61
1749720000000,107641.61,107682.74,107567.74,107576.88
1749720300000,107575.92,107645.73,107559.91,107605.39
1749720600000,107605.38,107685.1,107590,107651.19
1749720900000,107622.7,107749.99,107622.7,107714.64
1749721200000,107714.63,107714.64,107645.74,107645.74
1749721500000,107645.74,107669.94,107556.98,107598.27
1749721800000,107598.27,107598.27,107508.57,107522.91
1749722100000,107522.91,107540.78,107440,107534.34
1749722400000,107536.6,107560.69,107330,107401.27
1749722700000,107401.27,107439.79,107330,107417.41
1749723000000,107400.5,107449.39,107350,107407.57
1749723300000,107407.57,107471.98,107307,107398.5
1749723600000,107425.82,107456.89,107293.5,107320.66
